Expt,Well,Colony,Cell.count,Time.day,Erl,CHX,FSK,TRM,17A,SB,An,Cell.line,Plate,ABT,PLX
X20131015,B10,M,72,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,M,133,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,N,23,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,N,46,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,N,84,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,N,164,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,O,27,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,O,35,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,O,59,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,O,106,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,P,25,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,P,52,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,P,102,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,P,187,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,Q,18,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,Q,22,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,Q,38,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,Q,69,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,R,42,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,R,67,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,R,107,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,R,168,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,S,12,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,S,21,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,S,26,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,S,42,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,T,32,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,T,53,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,T,78,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,T,134,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,U,9,0,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,U,17,1,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,U,26,2,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B10,U,48,3,0,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,27,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,44,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,51,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,48,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,32,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,43,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,38,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,33,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,29,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,27,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,A,26,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,20,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,47,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,60,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,65,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,60,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,62,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,60,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,48,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,47,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,46,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,B,39,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,41,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,69,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,71,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,58,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,48,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,46,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,34,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,25,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,25,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,29,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,C,21,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,13,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,28,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,37,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,36,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,29,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,23,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,18,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,12,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,10,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,11,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,D,7,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,31,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,57,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,64,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,64,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,61,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,53,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,51,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,51,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,62,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,67,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,E,53,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,82,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,136,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,169,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,170,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,169,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,156,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,140,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,134,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,142,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,140,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,F,135,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,25,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,52,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,56,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,42,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,26,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,16,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,14,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,7,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,6,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,7,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,G,5,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,32,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,41,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,47,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,40,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,36,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,23,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,26,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,19,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,17,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,12,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,H,8,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,19,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,33,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,40,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,38,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,41,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,30,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,31,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,25,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,26,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,22,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,I,24,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,30,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,42,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,48,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,39,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,28,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,22,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,15,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,6,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,6,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,7,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,J,6,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,73,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,125,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,127,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,117,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,97,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,84,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,74,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,68,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,65,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,77,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,K,55,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,21,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,42,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,54,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,66,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,75,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,77,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,77,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,73,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,73,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,76,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,L,76,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,16,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,24,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,29,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,31,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,30,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,29,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,17,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,13,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,24,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,27,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,M,26,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,52,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,94,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,100,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,100,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,97,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,96,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,79,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,77,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,69,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,59,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,N,50,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,22,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,43,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,47,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,52,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,51,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,55,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,49,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,44,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,45,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,45,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,O,44,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,14,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,21,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,25,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,28,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,25,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,19,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,22,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,18,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,18,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,18,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,P,15,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,12,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,17,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,21,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,21,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,20,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,19,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,21,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,17,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,20,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,17,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,Q,12,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,12,0,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,11,1,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,15,2,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,13,3,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,13,4,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,14,5,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,15,6,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,13,7,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,12,8,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,18,9,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,B11,R,14,10,3,0,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,A,30,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,A,52,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,A,68,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,A,85,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,B,27,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,B,34,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,B,44,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,B,60,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,C,48,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,C,46,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,C,70,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,C,91,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,D,60,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,D,90,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,D,116,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,D,138,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,E,15,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,E,26,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,E,25,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,E,36,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,F,30,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,F,47,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,F,65,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,F,86,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,G,47,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,G,64,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,G,84,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,G,99,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,H,16,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,H,23,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,H,29,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,H,43,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,I,25,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,I,34,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,I,41,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,I,57,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,J,59,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,J,82,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,J,114,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,J,173,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,K,31,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,K,43,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,K,53,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,K,76,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,L,52,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,L,70,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,L,93,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,L,124,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,M,77,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,M,121,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,M,203,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,M,325,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,N,24,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,N,40,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,N,46,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,N,65,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,O,37,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,O,44,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,O,66,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,O,99,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,P,60,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,P,90,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,P,116,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,P,138,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,Q,21,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,Q,36,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,Q,41,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,Q,71,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,R,63,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,R,111,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,R,149,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,R,212,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,T,26,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,T,33,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,T,42,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,T,50,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,U,25,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,U,49,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,U,68,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C02,U,106,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,A,31,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,A,44,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,A,51,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,A,70,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,B,34,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,B,48,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,B,62,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,B,91,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,C,35,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,C,65,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,C,92,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,C,131,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,D,49,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,D,64,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,D,100,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,D,140,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,E,18,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,E,24,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,E,36,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,E,48,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,F,12,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,F,23,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,F,25,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,F,37,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,G,28,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,G,41,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,G,61,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,G,89,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,H,50,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,H,76,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,H,100,2,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,H,115,3,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,I,53,0,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,I,85,1,0,50,0,0,0,0,0,PC9.par,1,0,0
X20131015,C03,I,118,2,0,50,0,0,0,0,0,PC9.par,1,0,0
